,name,total_time,f2l_time,ll_time,cross+1_time,ols_time,pll_time,total_time_percent,f2l_time_percent,ll_time_percent,cross+1_percent,ols_percent,pll_percent,total_stm,f2l_stm,ll_stm,cross+1_stm,ols_stm,pll_stm,total_stps,f2l_stps,ll_stps,cross+1_stps,ols_stps,pll_stps,total_etm,f2l_etm,ll_etm,cross+1_etm,ols_etm,pll_etm,total_etps,f2l_etps,ll_etps,cross+1_etps,ols_etps,pll_etps,cross_type,zbll,num_steps
867,Tymon Kolasiński,3.99,3.07,0.92,2.0,1.49,0.0,100.0,76.9,23.1,50.1,37.3,0.0,42.0,31.0,11.0,17.0,18.0,0.0,10.53,10.1,11.96,8.5,12.08,0.0,43.0,32.0,11.0,17.0,19.0,0.0,10.78,10.42,11.96,8.5,12.75,0.0,cross,False,5.0
868,Sebastian Weyer,6.14,4.17,1.97,2.07,1.57,1.17,100.0,67.9,32.1,33.7,25.6,19.1,56.0,33.0,23.0,14.0,16.0,15.0,9.12,7.91,11.68,6.76,10.19,12.82,60.0,37.0,23.0,16.0,17.0,15.0,9.77,8.87,11.68,7.73,10.83,12.82,cross,False,7.0
869,Sebastian Weyer,6.45,3.93,2.52,1.7,1.9,1.48,100.0,60.9,39.1,26.4,29.5,22.9,70.0,45.0,25.0,15.0,20.0,14.0,10.85,11.45,9.92,8.82,10.53,9.46,71.0,46.0,25.0,15.0,21.0,14.0,11.01,11.7,9.92,8.82,11.05,9.46,cross,False,7.0
870,Sebastian Weyer,5.73,3.53,2.2,1.73,1.6,1.23,100.0,61.6,38.4,30.2,27.9,21.5,58.0,31.0,27.0,11.0,19.0,17.0,10.12,8.78,12.27,6.36,11.88,13.82,60.0,33.0,27.0,12.0,19.0,17.0,10.47,9.35,12.27,6.94,11.88,13.82,xcross,False,6.0
871,Sebastian Weyer,5.57,2.7,2.87,1.43,1.4,1.84,100.0,48.5,51.5,25.7,25.1,33.0,61.0,27.0,34.0,10.0,18.0,24.0,10.95,10.0,11.85,6.99,12.86,13.04,62.0,28.0,34.0,11.0,18.0,24.0,11.13,10.37,11.85,7.69,12.86,13.04,cross,False,7.0
872,Sebastian Weyer,6.9,3.83,3.07,1.8,1.77,1.77,100.0,55.5,44.5,26.1,25.7,25.7,63.0,36.0,27.0,13.0,17.0,16.0,9.13,9.4,8.79,7.22,9.6,9.04,65.0,37.0,28.0,14.0,18.0,16.0,9.42,9.66,9.12,7.78,10.17,9.04,cross,False,7.0
873,Matty Hiroto Inaba,5.06,3.03,2.03,1.3,1.08,1.21,100.0,59.9,40.1,25.7,21.3,23.9,64.0,37.0,27.0,15.0,14.0,17.0,12.65,12.21,13.3,11.54,12.96,14.05,65.0,37.0,28.0,15.0,14.0,18.0,12.85,12.21,13.79,11.54,12.96,14.88,cross,False,7.0
874,Matty Hiroto Inaba,5.66,3.43,2.23,1.13,1.57,1.51,100.0,60.6,39.4,20.0,27.7,26.7,56.0,35.0,21.0,10.0,20.0,13.0,9.89,10.2,9.42,8.85,12.74,8.61,58.0,37.0,21.0,10.0,20.0,13.0,10.25,10.79,9.42,8.85,12.74,8.61,cross,False,7.0
875,Matty Hiroto Inaba,6.06,3.83,2.23,1.22,2.15,1.29,100.0,63.2,36.8,20.1,35.5,21.3,51.0,30.0,21.0,8.0,16.0,11.0,8.42,7.83,9.42,6.56,7.44,8.53,56.0,33.0,23.0,9.0,17.0,13.0,9.24,8.62,10.31,7.38,7.91,10.08,xcross,False,6.0
876,Matty Hiroto Inaba,5.66,3.88,1.78,1.02,1.2,1.08,100.0,68.6,31.4,18.0,21.2,19.1,54.0,36.0,18.0,13.0,15.0,11.0,9.54,9.28,10.11,12.75,12.5,10.19,56.0,36.0,20.0,13.0,15.0,13.0,9.89,9.28,11.24,12.75,12.5,12.04,cross,False,7.0
877,Matty Hiroto Inaba,6.45,3.6,2.85,1.35,1.4,2.12,100.0,55.8,44.2,20.9,21.7,32.9,67.0,36.0,31.0,9.0,24.0,18.0,10.39,10.0,10.88,6.67,17.14,8.49,68.0,37.0,31.0,9.0,25.0,18.0,10.54,10.28,10.88,6.67,17.86,8.49,xcross,False,6.0
878,Matty Hiroto Inaba,4.66,2.78,1.88,0.98,1.78,1.16,100.0,59.7,40.3,21.0,38.2,24.9,46.0,27.0,19.0,9.0,21.0,10.0,9.87,9.71,10.11,9.18,11.8,8.62,49.0,29.0,20.0,9.0,23.0,11.0,10.52,10.43,10.64,9.18,12.92,9.48,cross,False,7.0
879,Matty Hiroto Inaba,5.91,3.67,2.24,1.47,1.65,1.26,100.0,62.1,37.9,24.9,27.9,21.3,60.0,32.0,28.0,12.0,19.0,17.0,10.15,8.72,12.5,8.16,11.52,13.49,62.0,34.0,28.0,12.0,20.0,17.0,10.49,9.26,12.5,8.16,12.12,13.49,xcross,False,6.0
880,Matty Hiroto Inaba,5.84,3.52,2.32,1.27,1.42,1.56,100.0,60.3,39.7,21.7,24.3,26.7,56.0,33.0,23.0,11.0,18.0,13.0,9.59,9.38,9.91,8.66,12.68,8.33,59.0,36.0,23.0,11.0,19.0,13.0,10.1,10.23,9.91,8.66,13.38,8.33,cross,False,7.0
881,Matty Hiroto Inaba,6.13,3.6,2.53,1.38,2.02,1.06,100.0,58.7,41.3,22.5,33.0,17.3,62.0,38.0,24.0,10.0,18.0,15.0,10.11,10.56,9.49,7.25,8.91,14.15,62.0,38.0,24.0,10.0,18.0,15.0,10.11,10.56,9.49,7.25,8.91,14.15,xcross,False,6.0
882,Matty Hiroto Inaba,5.37,3.42,1.95,1.13,1.37,1.09,100.0,63.7,36.3,21.0,25.5,20.3,54.0,32.0,22.0,13.0,18.0,12.0,10.06,9.36,11.28,11.5,13.14,11.01,55.0,33.0,22.0,13.0,18.0,12.0,10.24,9.65,11.28,11.5,13.14,11.01,cross,False,7.0
883,Matty Hiroto Inaba,5.74,3.55,2.19,1.5,2.0,1.27,100.0,61.8,38.2,26.1,34.8,22.1,57.0,34.0,23.0,12.0,20.0,13.0,9.93,9.58,10.5,8.0,10.0,10.24,58.0,35.0,23.0,12.0,20.0,13.0,10.1,9.86,10.5,8.0,10.0,10.24,cross,False,7.0
884,Matty Hiroto Inaba,4.96,3.1,1.86,0.98,1.23,1.04,100.0,62.5,37.5,19.8,24.8,21.0,57.0,33.0,24.0,9.0,16.0,13.0,11.49,10.65,12.9,9.18,13.01,12.5,60.0,36.0,24.0,9.0,17.0,13.0,12.1,11.61,12.9,9.18,13.82,12.5,cross,False,7.0
885,Matty Hiroto Inaba,6.18,3.68,2.5,1.23,1.72,1.2,100.0,59.5,40.5,19.9,27.8,19.4,62.0,37.0,25.0,13.0,20.0,13.0,10.03,10.05,10.0,10.57,11.63,10.83,64.0,39.0,25.0,14.0,20.0,13.0,10.36,10.6,10.0,11.38,11.63,10.83,pseudo cross,False,7.0
886,Dylan Miller,4.2,2.53,1.67,0.9,1.0,1.13,100.0,60.2,39.8,21.4,23.8,26.9,46.0,22.0,24.0,6.0,11.0,17.0,10.95,8.7,14.37,6.67,11.0,15.04,47.0,23.0,24.0,6.0,11.0,17.0,11.19,9.09,14.37,6.67,11.0,15.04,xcross,False,6.0
887,Enxi Peng,6.99,3.83,3.16,1.33,2.0,2.32,100.0,54.8,45.2,19.0,28.6,33.2,52.0,27.0,25.0,6.0,18.0,18.0,7.44,7.05,7.91,4.51,9.0,7.76,55.0,30.0,25.0,6.0,18.0,18.0,7.87,7.83,7.91,4.51,9.0,7.76,xcross,False,6.0
888,Brian Johnson,5.08,3.78,1.3,1.87,1.91,0.0,100.0,74.4,25.6,36.8,37.6,0.0,43.0,32.0,11.0,11.0,18.0,0.0,8.46,8.47,8.46,5.88,9.42,0.0,45.0,34.0,11.0,11.0,19.0,0.0,8.86,8.99,8.46,5.88,9.95,0.0,cross,True,6.0
889,Patrick Ponce,5.43,2.87,2.56,0.9,1.8,1.3,100.0,52.9,47.1,16.6,33.1,23.9,51.0,28.0,23.0,6.0,19.0,12.0,9.39,9.76,8.98,6.67,10.56,9.23,52.0,29.0,23.0,6.0,19.0,12.0,9.58,10.1,8.98,6.67,10.56,9.23,xcross,False,6.0
890,Patrick Ponce,6.14,4.6,1.54,1.53,3.01,0.0,100.0,74.9,25.1,24.9,49.0,0.0,56.0,43.0,13.0,13.0,24.0,0.0,9.12,9.35,8.44,8.5,7.97,0.0,59.0,46.0,13.0,14.0,25.0,0.0,9.61,10.0,8.44,9.15,8.31,0.0,cross,True,6.0
891,Patrick Ponce,5.26,3.17,2.09,1.43,1.27,1.16,100.0,60.3,39.7,27.2,24.1,22.1,57.0,31.0,26.0,17.0,16.0,14.0,10.84,9.78,12.44,11.89,12.6,12.07,58.0,32.0,26.0,17.0,16.0,14.0,11.03,10.09,12.44,11.89,12.6,12.07,cross,False,7.0
892,Patrick Ponce,5.92,4.2,1.72,1.57,1.43,1.02,100.0,70.9,29.1,26.5,24.2,17.2,53.0,36.0,17.0,15.0,15.0,9.0,8.95,8.57,9.88,9.55,10.49,8.82,57.0,39.0,18.0,15.0,16.0,10.0,9.63,9.29,10.47,9.55,11.19,9.8,cross,False,7.0
893,Tymon Kolasiński,5.07,2.96,2.11,1.6,1.36,1.43,100.0,58.4,41.6,31.6,26.8,28.2,52.0,26.0,26.0,11.0,15.0,18.0,10.26,8.78,12.32,6.88,11.03,12.59,53.0,27.0,26.0,11.0,16.0,18.0,10.45,9.12,12.32,6.88,11.76,12.59,xxcross,False,5.0
894,Tymon Kolasiński,5.48,3.84,1.64,1.36,2.76,-0.0,100.0,70.1,29.9,24.8,50.4,0.0,53.0,36.0,17.0,9.0,28.0,0.0,9.67,9.38,10.37,6.62,10.14,0.0,53.0,36.0,17.0,9.0,28.0,0.0,9.67,9.38,10.37,6.62,10.14,0.0,xcross,True,5.0
895,Tymon Kolasiński,6.06,4.0,2.06,2.2,1.52,0.98,100.0,66.0,34.0,36.3,25.1,16.2,60.0,35.0,25.0,22.0,15.0,16.0,9.9,8.75,12.14,10.0,9.87,16.33,60.0,35.0,25.0,22.0,15.0,16.0,9.9,8.75,12.14,10.0,9.87,16.33,cross,False,6.0
896,Tymon Kolasiński,5.81,3.12,2.69,1.4,1.52,1.53,100.0,53.7,46.3,24.1,26.2,26.3,63.0,28.0,35.0,9.0,19.0,19.0,10.84,8.97,13.01,6.43,12.5,12.42,64.0,29.0,35.0,9.0,20.0,19.0,11.02,9.29,13.01,6.43,13.16,12.42,xcross,False,6.0
897,Tymon Kolasiński,5.34,2.6,2.74,1.32,1.32,1.78,100.0,48.7,51.3,24.7,24.7,33.3,51.0,22.0,29.0,9.0,15.0,17.0,9.55,8.46,10.58,6.82,11.36,9.55,53.0,24.0,29.0,9.0,16.0,17.0,9.93,9.23,10.58,6.82,12.12,9.55,xcross,False,6.0
898,Luke Garrett,3.48,2.57,0.91,0.8,1.3,0.18,100.0,73.9,26.1,23.0,37.4,5.2,46.0,36.0,10.0,8.0,21.0,1.0,13.22,14.01,10.99,10.0,16.15,5.56,47.0,37.0,10.0,8.0,21.0,1.0,13.51,14.4,10.99,10.0,16.15,5.56,xcross,False,6.0
899,Chris Mills,6.58,4.03,2.55,1.6,1.77,1.58,100.0,61.2,38.8,24.3,26.9,24.0,65.0,36.0,29.0,13.0,16.0,20.0,9.88,8.93,11.37,8.13,9.04,12.66,69.0,40.0,29.0,13.0,17.0,20.0,10.49,9.93,11.37,8.13,9.6,12.66,cross,False,7.0
900,Chris Mills,6.53,4.13,2.4,1.13,1.63,1.43,100.0,63.2,36.8,17.3,25.0,21.9,59.0,34.0,25.0,8.0,18.0,16.0,9.04,8.23,10.42,7.08,11.04,11.19,60.0,35.0,25.0,9.0,18.0,16.0,9.19,8.47,10.42,7.96,11.04,11.19,cross,False,7.0
901,Chris Mills,6.57,3.43,3.14,1.3,2.0,1.74,100.0,52.2,47.8,19.8,30.4,26.5,62.0,31.0,31.0,10.0,22.0,16.0,9.44,9.04,9.87,7.69,11.0,9.2,64.0,33.0,31.0,10.0,23.0,16.0,9.74,9.62,9.87,7.69,11.5,9.2,cross,False,7.0
902,Yusheng Du,4.56,3.47,1.09,0.83,2.13,0.0,100.0,76.1,23.9,18.2,46.7,0.0,41.0,31.0,10.0,6.0,19.0,0.0,8.99,8.93,9.17,7.23,8.92,0.0,45.0,35.0,10.0,6.0,20.0,0.0,9.87,10.09,9.17,7.23,9.39,0.0,xcross,False,5.0
903,Yusheng Du,4.16,3.38,0.79,1.04,1.45,0.0,100.0,81.3,19.0,25.0,34.9,0.0,45.0,38.0,7.0,12.0,15.0,0.0,10.82,11.24,8.86,11.54,10.34,0.0,47.0,40.0,7.0,12.0,16.0,0.0,11.3,11.83,8.86,11.54,11.03,0.0,cross,False,6.0
904,Yusheng Du,4.99,2.25,2.74,1.17,1.54,1.53,100.0,45.1,54.9,23.4,30.9,30.7,46.0,19.0,27.0,11.0,13.0,17.0,9.22,8.44,9.85,9.4,8.44,11.11,46.0,19.0,27.0,11.0,13.0,17.0,9.22,8.44,9.85,9.4,8.44,11.11,xxcross,False,5.0
905,Matty Hiroto Inaba,5.52,4.2,1.32,2.38,1.62,0.74,100.0,76.1,23.9,43.1,29.3,13.4,62.0,44.0,18.0,18.0,21.0,11.0,11.23,10.48,13.64,7.56,12.96,14.86,63.0,45.0,18.0,19.0,21.0,11.0,11.41,10.71,13.64,7.98,12.96,14.86,cross,False,7.0
906,Matty Hiroto Inaba,6.63,3.78,2.85,1.93,2.38,0.96,100.0,57.0,43.0,29.1,35.9,14.5,67.0,37.0,30.0,16.0,23.0,14.0,10.11,9.79,10.53,8.29,9.66,14.58,71.0,41.0,30.0,17.0,23.0,14.0,10.71,10.85,10.53,8.81,9.66,14.58,cross,False,7.0
907,Matty Hiroto Inaba,5.12,2.95,2.17,1.18,1.48,1.3,100.0,57.6,42.4,23.0,28.9,25.4,65.0,36.0,29.0,12.0,21.0,16.0,12.7,12.2,13.36,10.17,14.19,12.31,67.0,38.0,29.0,13.0,22.0,16.0,13.09,12.88,13.36,11.02,14.86,12.31,xcross,False,6.0
908,Matty Hiroto Inaba,5.61,3.53,2.08,1.52,1.55,1.28,100.0,62.9,37.1,27.1,27.6,22.8,56.0,34.0,22.0,11.0,14.0,15.0,9.98,9.63,10.58,7.24,9.03,11.72,58.0,36.0,22.0,12.0,15.0,15.0,10.34,10.2,10.58,7.89,9.68,11.72,cross,False,7.0
909,Matty Hiroto Inaba,5.24,2.88,2.36,1.4,1.62,1.16,100.0,55.0,45.0,26.7,30.9,22.1,65.0,32.0,33.0,11.0,22.0,19.0,12.4,11.11,13.98,7.86,13.58,16.38,66.0,33.0,33.0,11.0,22.0,19.0,12.6,11.46,13.98,7.86,13.58,16.38,xcross,False,6.0
910,Matty Hiroto Inaba,4.58,3.0,1.58,1.22,1.7,0.88,100.0,65.5,34.5,26.6,37.1,19.2,59.0,34.0,25.0,13.0,23.0,12.0,12.88,11.33,15.82,10.66,13.53,13.64,61.0,36.0,25.0,13.0,24.0,12.0,13.32,12.0,15.82,10.66,14.12,13.64,cross,False,7.0
911,Matty Hiroto Inaba,4.86,2.85,2.01,1.0,1.52,1.23,100.0,58.6,41.4,20.6,31.3,25.3,48.0,25.0,23.0,10.0,12.0,16.0,9.88,8.77,11.44,10.0,7.89,13.01,50.0,27.0,23.0,10.0,13.0,16.0,10.29,9.47,11.44,10.0,8.55,13.01,cross,False,7.0
912,Matty Hiroto Inaba,5.66,2.93,2.73,0.92,1.27,1.91,100.0,51.8,48.2,16.3,22.4,33.7,61.0,29.0,32.0,8.0,18.0,21.0,10.78,9.9,11.72,8.7,14.17,10.99,63.0,31.0,32.0,8.0,19.0,21.0,11.13,10.58,11.72,8.7,14.96,10.99,cross,False,7.0
913,Matty Hiroto Inaba,4.79,2.82,1.97,1.08,1.72,1.21,100.0,58.9,41.1,22.5,35.9,25.3,57.0,29.0,28.0,9.0,20.0,17.0,11.9,10.28,14.21,8.33,11.63,14.05,58.0,30.0,28.0,10.0,20.0,17.0,12.11,10.64,14.21,9.26,11.63,14.05,xcross,False,6.0
914,Matty Hiroto Inaba,5.31,3.27,2.04,1.65,1.08,1.26,100.0,61.6,38.4,31.1,20.3,23.7,48.0,29.0,19.0,11.0,14.0,11.0,9.04,8.87,9.31,6.67,12.96,8.73,51.0,30.0,21.0,11.0,14.0,13.0,9.6,9.17,10.29,6.67,12.96,10.32,cross,False,7.0
915,Matty Hiroto Inaba,4.13,1.75,2.38,1.37,1.07,1.7,100.0,42.4,57.6,33.2,25.9,41.2,49.0,21.0,28.0,15.0,14.0,20.0,11.86,12.0,11.76,10.95,13.08,11.76,49.0,21.0,28.0,15.0,14.0,20.0,11.86,12.0,11.76,10.95,13.08,11.76,xxxcross,False,4.0
916,Matty Hiroto Inaba,6.69,4.27,2.42,2.58,1.37,1.39,100.0,63.8,36.2,38.6,20.5,20.8,71.0,42.0,29.0,21.0,16.0,17.0,10.61,9.84,11.98,8.14,11.68,12.23,72.0,43.0,29.0,21.0,17.0,17.0,10.76,10.07,11.98,8.14,12.41,12.23,xcross,False,6.0
917,Matty Hiroto Inaba,6.32,3.03,3.29,1.42,2.17,1.42,100.0,47.9,52.1,22.5,34.3,22.5,62.0,31.0,31.0,10.0,19.0,18.0,9.81,10.23,9.42,7.04,8.76,12.68,63.0,32.0,31.0,10.0,19.0,18.0,9.97,10.56,9.42,7.04,8.76,12.68,xcross,False,6.0
918,Dylan Miller,6.4,4.07,2.33,1.53,1.7,1.53,100.0,63.6,36.4,23.9,26.6,23.9,65.0,38.0,27.0,13.0,21.0,18.0,10.16,9.34,11.59,8.5,12.35,11.76,67.0,40.0,27.0,13.0,21.0,18.0,10.47,9.83,11.59,8.5,12.35,11.76,cross,False,7.0
919,Dylan Miller,5.51,3.2,2.31,1.33,1.63,1.48,100.0,58.1,41.9,24.1,29.6,26.9,59.0,32.0,27.0,14.0,20.0,15.0,10.71,10.0,11.69,10.53,12.27,10.14,60.0,33.0,27.0,15.0,20.0,15.0,10.89,10.31,11.69,11.28,12.27,10.14,cross,False,7.0
920,Dylan Miller,5.5,3.9,1.6,1.13,1.97,0.33,100.0,70.9,29.1,20.5,35.8,6.0,53.0,40.0,13.0,13.0,20.0,1.0,9.64,10.26,8.13,11.5,10.15,3.03,54.0,41.0,13.0,13.0,20.0,1.0,9.82,10.51,8.13,11.5,10.15,3.03,cross,False,7.0
921,Dylan Miller,4.58,3.03,1.55,1.13,1.27,1.01,100.0,66.2,33.8,24.7,27.7,22.1,48.0,31.0,17.0,10.0,16.0,8.0,10.48,10.23,10.97,8.85,12.6,7.92,51.0,34.0,17.0,10.0,17.0,8.0,11.14,11.22,10.97,8.85,13.39,7.92,cross,False,7.0
922,Dylan Miller,6.26,3.93,2.33,1.53,1.57,1.13,100.0,62.8,37.2,24.4,25.1,18.1,61.0,31.0,30.0,12.0,17.0,16.0,9.74,7.89,12.88,7.84,10.83,14.16,64.0,34.0,30.0,12.0,18.0,16.0,10.22,8.65,12.88,7.84,11.46,14.16,cross,False,7.0
923,Dylan Miller,3.71,2.17,1.54,0.6,1.33,0.94,100.0,58.5,41.5,16.2,35.8,25.3,39.0,24.0,15.0,5.0,15.0,8.0,10.51,11.06,9.74,8.33,11.28,8.51,40.0,25.0,15.0,5.0,16.0,8.0,10.78,11.52,9.74,8.33,12.03,8.51,xcross,False,6.0
924,Dylan Miller,5.88,3.57,2.31,1.4,1.47,1.48,100.0,60.7,39.3,23.8,25.0,25.2,58.0,36.0,22.0,11.0,16.0,15.0,9.86,10.08,9.52,7.86,10.88,10.14,59.0,37.0,22.0,11.0,16.0,15.0,10.03,10.36,9.52,7.86,10.88,10.14,cross,False,7.0
925,Dylan Miller,5.49,3.9,1.59,1.47,1.23,0.86,100.0,71.0,29.0,26.8,22.4,15.7,62.0,40.0,22.0,16.0,15.0,14.0,11.29,10.26,13.84,10.88,12.2,16.28,64.0,42.0,22.0,16.0,15.0,14.0,11.66,10.77,13.84,10.88,12.2,16.28,cross,False,7.0
926,Dylan Miller,6.72,4.27,2.45,1.53,1.63,1.69,100.0,63.5,36.5,22.8,24.3,25.1,57.0,33.0,24.0,10.0,16.0,16.0,8.48,7.73,9.8,6.54,9.82,9.47,60.0,36.0,24.0,10.0,17.0,16.0,8.93,8.43,9.8,6.54,10.43,9.47,cross,False,7.0
927,Tymon Kolasiński,3.86,2.5,1.36,1.47,1.0,0.79,100.0,64.8,35.2,38.1,25.9,20.5,44.0,24.0,20.0,12.0,12.0,12.0,11.4,9.6,14.71,8.16,12.0,15.19,44.0,24.0,20.0,12.0,12.0,12.0,11.4,9.6,14.71,8.16,12.0,15.19,cross,False,6.0
928,Tymon Kolasiński,3.43,1.57,1.86,1.33,1.13,0.96,100.0,45.8,54.2,38.8,32.9,28.0,41.0,17.0,24.0,14.0,11.0,16.0,11.95,10.83,12.9,10.53,9.73,16.67,41.0,17.0,24.0,14.0,11.0,16.0,11.95,10.83,12.9,10.53,9.73,16.67,xxxcross,False,4.0
929,Dylan Miller,6.13,4.3,1.83,1.93,1.63,1.2,100.0,70.1,29.9,31.5,26.6,19.6,64.0,42.0,22.0,14.0,21.0,13.0,10.44,9.77,12.02,7.25,12.88,10.83,64.0,42.0,22.0,14.0,21.0,13.0,10.44,9.77,12.02,7.25,12.88,10.83,cross,False,7.0
930,Dylan Miller,6.4,3.7,2.7,1.6,1.63,1.93,100.0,57.8,42.2,25.0,25.5,30.2,53.0,32.0,21.0,12.0,15.0,14.0,8.28,8.65,7.78,7.5,9.2,7.25,54.0,33.0,21.0,12.0,15.0,14.0,8.44,8.92,7.78,7.5,9.2,7.25,cross,False,7.0
931,Dylan Miller,4.94,3.2,1.74,1.2,1.03,1.17,100.0,64.8,35.2,24.3,20.9,23.7,49.0,31.0,18.0,11.0,14.0,12.0,9.92,9.69,10.34,9.17,13.59,10.26,50.0,32.0,18.0,11.0,14.0,12.0,10.12,10.0,10.34,9.17,13.59,10.26,cross,False,7.0
932,Dylan Miller,5.66,3.67,1.99,1.67,1.47,1.06,100.0,64.8,35.2,29.5,26.0,18.7,59.0,36.0,23.0,17.0,21.0,11.0,10.42,9.81,11.56,10.18,14.29,10.38,61.0,38.0,23.0,17.0,21.0,11.0,10.78,10.35,11.56,10.18,14.29,10.38,cross,False,7.0
933,Dylan Miller,6.44,3.57,2.87,1.03,2.3,1.54,100.0,55.4,44.6,16.0,35.7,23.9,52.0,29.0,23.0,7.0,19.0,13.0,8.07,8.12,8.01,6.8,8.26,8.44,55.0,32.0,23.0,7.0,21.0,13.0,8.54,8.96,8.01,6.8,9.13,8.44,xcross,False,6.0
934,Dylan Miller,6.13,3.37,2.76,1.97,2.4,1.1,100.0,55.0,45.0,32.1,39.2,17.9,55.0,35.0,20.0,15.0,25.0,7.0,8.97,10.39,7.25,7.61,10.42,6.36,57.0,37.0,20.0,17.0,25.0,7.0,9.3,10.98,7.25,8.63,10.42,6.36,xxcross,False,5.0
935,Leo Borromeo,4.9,2.9,2.0,1.33,1.57,1.2,100.0,59.2,40.8,27.1,32.0,24.5,60.0,31.0,29.0,8.0,22.0,19.0,12.24,10.69,14.5,6.02,14.01,15.83,61.0,32.0,29.0,8.0,22.0,19.0,12.45,11.03,14.5,6.02,14.01,15.83,xcross,True,6.0
936,Matty Hiroto Inaba,5.04,2.53,2.51,0.8,1.57,1.67,100.0,50.2,49.8,15.9,31.2,33.1,56.0,29.0,27.0,7.0,20.0,17.0,11.11,11.46,10.76,8.75,12.74,10.18,56.0,29.0,27.0,7.0,20.0,17.0,11.11,11.46,10.76,8.75,12.74,10.18,xcross,False,6.0
937,Matty Hiroto Inaba,5.9,3.73,2.17,1.13,1.67,1.4,100.0,63.2,36.8,19.2,28.3,23.7,58.0,31.0,27.0,9.0,22.0,17.0,9.83,8.31,12.44,7.96,13.17,12.14,61.0,34.0,27.0,10.0,22.0,17.0,10.34,9.12,12.44,8.85,13.17,12.14,xcross,False,6.0
938,Matty Hiroto Inaba,5.49,2.7,2.79,1.67,1.63,1.66,100.0,49.2,50.8,30.4,29.7,30.2,54.0,30.0,24.0,16.0,16.0,15.0,9.84,11.11,8.6,9.58,9.82,9.04,56.0,32.0,24.0,17.0,17.0,15.0,10.2,11.85,8.6,10.18,10.43,9.04,cross,False,7.0
939,Matty Hiroto Inaba,5.91,2.93,2.98,1.4,1.47,1.74,100.0,49.6,50.4,23.7,24.9,29.4,56.0,26.0,30.0,10.0,15.0,17.0,9.48,8.87,10.07,7.14,10.2,9.77,57.0,27.0,30.0,11.0,15.0,17.0,9.64,9.22,10.07,7.86,10.2,9.77,cross,False,7.0
940,Matty Hiroto Inaba,5.82,4.07,1.75,1.47,2.52,0.0,100.0,69.9,30.1,25.3,43.3,0.0,53.0,36.0,17.0,13.0,24.0,0.0,9.11,8.85,9.71,8.84,9.52,0.0,56.0,39.0,17.0,13.0,25.0,0.0,9.62,9.58,9.71,8.84,9.92,0.0,cross,True,6.0
941,Matty Hiroto Inaba,5.81,2.9,2.91,0.9,1.13,2.01,100.0,49.9,50.1,15.5,19.4,34.6,64.0,32.0,32.0,11.0,12.0,24.0,11.02,11.03,11.0,12.22,10.62,11.94,65.0,33.0,32.0,11.0,12.0,24.0,11.19,11.38,11.0,12.22,10.62,11.94,cross,False,7.0
942,Matty Hiroto Inaba,4.79,2.83,1.96,1.13,1.4,1.22,100.0,59.1,40.9,23.6,29.2,25.5,50.0,31.0,19.0,10.0,13.0,12.0,10.44,10.95,9.69,8.85,9.29,9.84,52.0,33.0,19.0,11.0,14.0,12.0,10.86,11.66,9.69,9.73,10.0,9.84,cross,False,7.0
943,Matty Hiroto Inaba,5.13,3.23,1.9,1.23,1.47,1.16,100.0,63.0,37.0,24.0,28.7,22.6,59.0,31.0,28.0,13.0,19.0,16.0,11.5,9.6,14.74,10.57,12.93,13.79,61.0,33.0,28.0,13.0,20.0,16.0,11.89,10.22,14.74,10.57,13.61,13.79,cross,False,7.0
944,Matty Hiroto Inaba,5.74,3.6,2.14,1.0,1.37,1.67,100.0,62.7,37.3,17.4,23.9,29.1,66.0,40.0,26.0,11.0,15.0,19.0,11.5,11.11,12.15,11.0,10.95,11.38,69.0,43.0,26.0,11.0,16.0,19.0,12.02,11.94,12.15,11.0,11.68,11.38,cross,False,7.0
945,Tymon Kolasiński,4.98,3.84,1.14,1.48,1.68,0.22,100.0,77.1,22.9,29.7,33.7,4.4,46.0,35.0,11.0,11.0,17.0,1.0,9.24,9.11,9.65,7.43,10.12,4.55,47.0,36.0,11.0,11.0,18.0,1.0,9.44,9.38,9.65,7.43,10.71,4.55,xcross,False,6.0
946,Tymon Kolasiński,5.82,3.48,2.34,2.12,1.6,1.22,100.0,59.8,40.2,36.4,27.5,21.0,59.0,36.0,23.0,17.0,19.0,12.0,10.14,10.34,9.83,8.02,11.88,9.84,61.0,38.0,23.0,18.0,19.0,12.0,10.48,10.92,9.83,8.49,11.88,9.84,cross,False,6.0
947,Tymon Kolasiński,5.67,3.2,2.47,1.04,1.6,1.35,100.0,56.4,43.6,18.3,28.2,23.8,62.0,30.0,32.0,11.0,23.0,17.0,10.93,9.38,12.96,10.58,14.38,12.59,62.0,30.0,32.0,11.0,23.0,17.0,10.93,9.38,12.96,10.58,14.38,12.59,xcross,False,6.0
948,Tymon Kolasiński,6.45,3.8,2.65,2.88,1.8,1.33,100.0,58.9,41.1,44.7,27.9,20.6,53.0,27.0,26.0,16.0,17.0,16.0,8.22,7.11,9.81,5.56,9.44,12.03,54.0,28.0,26.0,16.0,17.0,16.0,8.37,7.37,9.81,5.56,9.44,12.03,cross,False,6.0
